Entity,Code,Year,PercentofRenewables
North America (BP),,1970,6.41251277923584
North America (BP),,1971,6.596011638641360
North America (BP),,1972,6.647250652313230
North America (BP),,1973,6.538019180297850
North America (BP),,1974,7.2458109855651900
North America (BP),,1975,7.261691093444820
North America (BP),,1976,6.88468599319458
North America (BP),,1977,6.035171985626220
North America (BP),,1978,6.775367259979250
North America (BP),,1979,6.813398838043210
North America (BP),,1980,7.043363094329830
North America (BP),,1981,7.306323051452640
North America (BP),,1982,8.077994346618650
North America (BP),,1983,8.532689094543460
North America (BP),,1984,8.332967758178710
North America (BP),,1985,8.081939697265630
North America (BP),,1986,8.190510749816900
North America (BP),,1987,7.5462117195129400
North America (BP),,1988,6.861274719238280
North America (BP),,1989,7.171615123748780
North America (BP),,1990,7.594442367553710
North America (BP),,1991,7.695334434509280
North America (BP),,1992,7.384640693664550
North America (BP),,1993,7.646519660949710
North America (BP),,1994,7.282943248748780
North America (BP),,1995,7.792627811431890
North America (BP),,1996,8.129199981689450
North America (BP),,1997,8.07733154296875
North America (BP),,1998,7.531948566436770
North America (BP),,1999,7.5773186683654800
North America (BP),,2000,7.137679100036620
North America (BP),,2001,6.419105052948000
North America (BP),,2002,6.952935218811040
North America (BP),,2003,6.891587257385250
North America (BP),,2004,6.807221412658690
North America (BP),,2005,7.09077262878418
North America (BP),,2006,7.402613162994390
North America (BP),,2007,7.195669174194340
North America (BP),,2008,7.937154293060300
North America (BP),,2009,8.571401596069340
North America (BP),,2010,8.465267181396480
North America (BP),,2011,9.495673179626470
North America (BP),,2012,9.564474105834960
North America (BP),,2013,9.732748985290530
North America (BP),,2014,9.834601402282720
North America (BP),,2015,10.068493843078600
North America (BP),,2016,10.809487342834500
North America (BP),,2017,11.496155738830600
North America (BP),,2018,11.2839994430542
North America (BP),,2019,11.56161117553710
North America (BP),,2020,13.012188911438000
North America (BP),,2021,13.004936218261700
North Macedonia,MKD,1990,4.8951544761657700
North Macedonia,MKD,1991,8.515267372131350
North Macedonia,MKD,1992,8.292923927307130
North Macedonia,MKD,1993,5.097672462463380
North Macedonia,MKD,1994,7.225655555725100
North Macedonia,MKD,1995,8.266857147216800
North Macedonia,MKD,1996,7.552334785461430
North Macedonia,MKD,1997,8.866941452026370
North Macedonia,MKD,1998,9.439984321594240
North Macedonia,MKD,1999,12.636176109314000
North Macedonia,MKD,2000,11.215344429016100
North Macedonia,MKD,2001,6.336202621459960
North Macedonia,MKD,2002,7.790695667266850
North Macedonia,MKD,2003,12.461908340454100
North Macedonia,MKD,2004,13.524394035339400
North Macedonia,MKD,2005,13.126352310180700
North Macedonia,MKD,2006,14.188614845275900
North Macedonia,MKD,2007,8.696233749389650
North Macedonia,MKD,2008,7.438910007476810
North Macedonia,MKD,2009,11.345901489257800
North Macedonia,MKD,2010,19.90960693359380
North Macedonia,MKD,2011,11.702621459960900
North Macedonia,MKD,2012,9.12369155883789
North Macedonia,MKD,2013,14.412972450256300
North Macedonia,MKD,2014,12.513251304626500
North Macedonia,MKD,2015,18.564971923828100
North Macedonia,MKD,2016,18.146007537841800
North Macedonia,MKD,2017,11.811469078064000
North Macedonia,MKD,2018,17.787132263183600
North Macedonia,MKD,2019,11.504864692688000
North Macedonia,MKD,2020,14.441304206848100
North Macedonia,MKD,2021,14.823180198669400
Norway,NOR,1965,67.87995910644530
Norway,NOR,1966,65.39910125732420
Norway,NOR,1967,66.59164428710940
Norway,NOR,1968,67.13723754882810
Norway,NOR,1969,63.88058090209960
Norway,NOR,1970,61.51011657714840
Norway,NOR,1971,63.96649932861330
Norway,NOR,1972,64.29580688476560
Norway,NOR,1973,65.58218383789060
Norway,NOR,1974,68.31411743164060
Norway,NOR,1975,67.97406768798830
Norway,NOR,1976,67.33344268798830
Norway,NOR,1977,64.26859283447270
Norway,NOR,1978,64.17826080322270
Norway,NOR,1979,65.8646469116211
Norway,NOR,1980,65.2524642944336
Norway,NOR,1981,68.5978775024414
Norway,NOR,1982,69.16161346435550
Norway,NOR,1983,71.88227844238280
Norway,NOR,1984,71.1363296508789
Norway,NOR,1985,69.52919006347660
Norway,NOR,1986,66.977294921875
Norway,NOR,1987,68.43144226074220
Norway,NOR,1988,69.97985076904300
Norway,NOR,1989,71.44203186035160
Norway,NOR,1990,72.44773864746090
Norway,NOR,1991,71.44004821777340
Norway,NOR,1992,71.86555480957030
Norway,NOR,1993,71.1773681640625
Norway,NOR,1994,69.031494140625
Norway,NOR,1995,70.81211853027340
Norway,NOR,1996,66.01223754882810
Norway,NOR,1997,66.31446075439450
Norway,NOR,1998,67.21876525878910
Norway,NOR,1999,68.737548828125
Norway,NOR,2000,72.39788818359380
Norway,NOR,2001,67.58245849609380
Norway,NOR,2002,69.30982208251950
Norway,NOR,2003,63.816036224365200
Norway,NOR,2004,64.23876190185550
Norway,NOR,2005,69.73603057861330
Norway,NOR,2006,66.7352523803711
Norway,NOR,2007,69.2405014038086
Norway,NOR,2008,69.89543151855470
Norway,NOR,2009,67.78923034667970
Norway,NOR,2010,65.4701919555664
Norway,NOR,2011,66.30011749267580
Norway,NOR,2012,70.0951156616211
Norway,NOR,2013,67.50863647460940
Norway,NOR,2014,68.88728332519530
Norway,NOR,2015,68.87519073486330
Norway,NOR,2016,69.86628723144530
Norway,NOR,2017,69.26099395751950
Norway,NOR,2018,68.85804748535160
Norway,NOR,2019,67.08509063720700
Norway,NOR,2020,70.96305847167970
Norway,NOR,2021,71.55836486816410
OECD (BP),,1965,7.127877235412600
OECD (BP),,1966,7.191635608673100
OECD (BP),,1967,7.097524642944340
OECD (BP),,1968,6.856302261352540
OECD (BP),,1969,6.734989643096920
OECD (BP),,1970,6.570196151733400
OECD (BP),,1971,6.65985631942749
OECD (BP),,1972,6.620306015014650
OECD (BP),,1973,6.291738986968990
OECD (BP),,1974,6.980465888977050
OECD (BP),,1975,7.134760856628420
OECD (BP),,1976,6.567140102386480
OECD (BP),,1977,6.476908206939700
OECD (BP),,1978,6.7258076667785600
OECD (BP),,1979,6.831095218658450
OECD (BP),,1980,6.983542442321780
OECD (BP),,1981,7.248605728149410
OECD (BP),,1982,7.713563919067380
OECD (BP),,1983,8.045613288879400
OECD (BP),,1984,7.760573387146000
OECD (BP),,1985,7.587246417999270
OECD (BP),,1986,7.497310638427730
OECD (BP),,1987,7.338912010192870
OECD (BP),,1988,7.196859836578370
OECD (BP),,1989,6.954508304595950
OECD (BP),,1990,7.2145843505859400
OECD (BP),,1991,7.265676021575930
OECD (BP),,1992,7.179296016693120
OECD (BP),,1993,7.509078025817870
OECD (BP),,1994,7.196667194366460
OECD (BP),,1995,7.465336322784420
OECD (BP),,1996,7.402579307556150
OECD (BP),,1997,7.502308368682860
OECD (BP),,1998,7.3641791343689000
OECD (BP),,1999,7.361935138702390
OECD (BP),,2000,7.316492557525640
OECD (BP),,2001,6.918436050415040
OECD (BP),,2002,7.060097694396970
OECD (BP),,2003,6.969956398010250
OECD (BP),,2004,7.12359619140625
OECD (BP),,2005,7.294860363006590
OECD (BP),,2006,7.580036640167240
OECD (BP),,2007,7.6504340171814000
OECD (BP),,2008,8.292268753051760
OECD (BP),,2009,8.929455757141110
OECD (BP),,2010,9.175970077514650
OECD (BP),,2011,9.896053314208980
OECD (BP),,2012,10.455607414245600
OECD (BP),,2013,10.872955322265600
OECD (BP),,2014,11.235078811645500
OECD (BP),,2015,11.689525604248000
OECD (BP),,2016,12.09735107421880
OECD (BP),,2017,12.584137916564900
OECD (BP),,2018,12.900238990783700
OECD (BP),,2019,13.434226989746100
OECD (BP),,2020,15.281675338745100
OECD (BP),,2021,15.08627700805660
Oceania,,1965,11.181267738342300
Oceania,,1966,10.888557434082000
Oceania,,1967,10.59710693359380
Oceania,,1968,10.5680570602417
Oceania,,1969,10.485674858093300
Oceania,,1970,10.650264739990200
Oceania,,1971,11.413851737976100
Oceania,,1972,11.25313663482670
Oceania,,1973,10.800494194030800
Oceania,,1974,11.161578178405800
Oceania,,1975,11.875856399536100
Oceania,,1976,10.824700355529800
Oceania,,1977,9.8737211227417
Oceania,,1978,10.275464057922400
Oceania,,1979,10.621072769165000
Oceania,,1980,10.640215873718300
Oceania,,1981,10.702536582946800
Oceania,,1982,10.047246932983400
Oceania,,1983,10.514041900634800
Oceania,,1984,10.629508018493700
Oceania,,1985,10.364319801330600
Oceania,,1986,10.786971092224100
Oceania,,1987,10.355428695678700
Oceania,,1988,10.429963111877400
Oceania,,1989,10.17629623413090
Oceania,,1990,10.112039566040000
Oceania,,1991,10.323721885681200
Oceania,,1992,9.792586326599120
Oceania,,1993,10.282500267028800
Oceania,,1994,10.321759223938000
Oceania,,1995,10.173518180847200
Oceania,,1996,9.705117225646970
Oceania,,1997,8.93061637878418
Oceania,,1998,9.212430953979490
Oceania,,1999,8.587641716003420
Oceania,,2000,8.833747863769530
Oceania,,2001,8.119203567504880
Oceania,,2002,8.588544845581060
Oceania,,2003,8.366260528564450
Oceania,,2004,8.892967224121090
Oceania,,2005,8.536559104919430
Oceania,,2006,8.334145545959470
Oceania,,2007,8.082715034484860
Oceania,,2008,7.628376007080080
Oceania,,2009,8.308432579040530
Oceania,,2010,8.813420295715330
Oceania,,2011,9.990750312805180
Oceania,,2012,9.726420402526860
Oceania,,2013,10.43124008178710
Oceania,,2014,10.177300453186000
Oceania,,2015,10.497563362121600
Oceania,,2016,11.443342208862300
Oceania,,2017,10.88277816772460
Oceania,,2018,12.305643081665000
Oceania,,2019,12.589364051818800
Oceania,,2020,14.415071487426800
Oceania,,2021,16.36515998840330
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.0010279703419655600
Oman,OMN,2014,0.0010236643720418200
Oman,OMN,2015,0.0029717639554292000
Oman,OMN,2016,0.003337541362270710
Oman,OMN,2017,0.011463476344943000
Oman,OMN,2018,0.010915677063167100
Oman,OMN,2019,0.017586905509233500
Oman,OMN,2020,0.22400270402431500
Other Africa (BP),,1965,13.710832595825200
Other Africa (BP),,1966,14.890511512756300
Other Africa (BP),,1967,15.191478729248000
Other Africa (BP),,1968,16.142759323120100
Other Africa (BP),,1969,17.142759323120100
Other Africa (BP),,1970,19.91053581237790
Other Africa (BP),,1971,17.063697814941400
Other Africa (BP),,1972,18.10321044921880
Other Africa (BP),,1973,17.498247146606400
Other Africa (BP),,1974,19.191635131835900
Other Africa (BP),,1975,20.024410247802700
Other Africa (BP),,1976,19.548202514648400
Other Africa (BP),,1977,19.93845558166500
Other Africa (BP),,1978,18.742557525634800
Other Africa (BP),,1979,19.144800186157200
Other Africa (BP),,1980,17.85213279724120
Other Africa (BP),,1981,17.44414520263670
Other Africa (BP),,1982,17.628421783447300
Other Africa (BP),,1983,15.879485130310100
Other Africa (BP),,1984,16.300628662109400
Other Africa (BP),,1985,17.288148880004900
Other Africa (BP),,1986,17.734344482421900
Other Africa (BP),,1987,15.96216106414800
Other Africa (BP),,1988,16.388917922973600
Other Africa (BP),,1989,16.49700164794920
Other Africa (BP),,1990,17.004100799560500
Other Africa (BP),,1991,17.83069610595700
Other Africa (BP),,1992,17.018869400024400
Other Africa (BP),,1993,16.325267791748000
Other Africa (BP),,1994,15.706918716430700
Other Africa (BP),,1995,16.02155876159670
Other Africa (BP),,1996,15.6976957321167
Other Africa (BP),,1997,15.464077949523900
Other Africa (BP),,1998,15.96080493927000
Other Africa (BP),,1999,17.13530731201170
Other Africa (BP),,2000,17.433317184448200
Other Africa (BP),,2001,17.635984420776400
Other Africa (BP),,2002,17.751590728759800
Other Africa (BP),,2003,17.264909744262700
Other Africa (BP),,2004,17.344173431396500
Other Africa (BP),,2005,17.130237579345700
Other Africa (BP),,2006,17.686532974243200
Other Africa (BP),,2007,17.256704330444300
Other Africa (BP),,2008,16.956222534179700
Other Africa (BP),,2009,17.04515266418460
Other Africa (BP),,2010,17.68393325805660
Other Africa (BP),,2011,18.344799041748000
Other Africa (BP),,2012,17.549184799194300
Other Africa (BP),,2013,17.423742294311500
Other Africa (BP),,2014,17.80449676513670
Other Africa (BP),,2015,16.7006893157959
Other Africa (BP),,2016,16.27147102355960
Other Africa (BP),,2017,16.74248504638670
Other Africa (BP),,2018,16.903879165649400
Other Africa (BP),,2019,17.48666000366210
Other Africa (BP),,2020,18.910165786743200
Other Africa (BP),,2021,18.266286849975600
Other Asia Pacific (BP),,1965,14.79032039642330
Other Asia Pacific (BP),,1966,13.972306251525900
Other Asia Pacific (BP),,1967,13.198841094970700
Other Asia Pacific (BP),,1968,12.33019733428960
Other Asia Pacific (BP),,1969,11.742388725280800
Other Asia Pacific (BP),,1970,11.056244850158700
Other Asia Pacific (BP),,1971,10.36265754699710
Other Asia Pacific (BP),,1972,10.195270538330100
Other Asia Pacific (BP),,1973,10.05055046081540
Other Asia Pacific (BP),,1974,9.632473945617680
Other Asia Pacific (BP),,1975,9.861323356628420
Other Asia Pacific (BP),,1976,9.642556190490720
Other Asia Pacific (BP),,1977,9.330820083618160
Other Asia Pacific (BP),,1978,9.139741897583010
Other Asia Pacific (BP),,1979,9.086865425109860
Other Asia Pacific (BP),,1980,8.61373233795166
Other Asia Pacific (BP),,1981,8.466796875
Other Asia Pacific (BP),,1982,8.409692764282230
Other Asia Pacific (BP),,1983,8.238119125366210
Other Asia Pacific (BP),,1984,8.167471885681150
Other Asia Pacific (BP),,1985,8.611387252807620
Other Asia Pacific (BP),,1986,8.965672492980960
Other Asia Pacific (BP),,1987,9.760017395019530
Other Asia Pacific (BP),,1988,10.62691593170170
Other Asia Pacific (BP),,1989,11.177058219909700
Other Asia Pacific (BP),,1990,11.891899108886700
Other Asia Pacific (BP),,1991,11.91969108581540
Other Asia Pacific (BP),,1992,12.5638427734375
Other Asia Pacific (BP),,1993,12.85067367553710
Other Asia Pacific (BP),,1994,14.125951766967800
Other Asia Pacific (BP),,1995,14.577836036682100
Other Asia Pacific (BP),,1996,14.915786743164100
Other Asia Pacific (BP),,1997,13.405807495117200
Other Asia Pacific (BP),,1998,13.964441299438500
Other Asia Pacific (BP),,1999,14.079025268554700
Other Asia Pacific (BP),,2000,14.479427337646500
Other Asia Pacific (BP),,2001,14.769099235534700
Other Asia Pacific (BP),,2002,15.262706756591800
Other Asia Pacific (BP),,2003,15.084295272827100
Other Asia Pacific (BP),,2004,15.396770477294900
Other Asia Pacific (BP),,2005,15.686665534973100
Other Asia Pacific (BP),,2006,16.07734489440920
Other Asia Pacific (BP),,2007,18.439287185668900
Other Asia Pacific (BP),,2008,18.553592681884800
Other Asia Pacific (BP),,2009,20.33526039123540
Other Asia Pacific (BP),,2010,22.237415313720700
Other Asia Pacific (BP),,2011,25.496902465820300
Other Asia Pacific (BP),,2012,24.719995498657200
Other Asia Pacific (BP),,2013,29.300148010253900
Other Asia Pacific (BP),,2014,26.91132354736330
Other Asia Pacific (BP),,2015,24.772348403930700
Other Asia Pacific (BP),,2016,26.308818817138700
Other Asia Pacific (BP),,2017,24.07754898071290
Other Asia Pacific (BP),,2018,24.464126586914100
Other Asia Pacific (BP),,2019,22.14767837524410
Other Asia Pacific (BP),,2020,22.80008888244630
Other Asia Pacific (BP),,2021,23.563661575317400
Other CIS (BP),,1985,17.385704040527300
Other CIS (BP),,1986,16.823089599609400
Other CIS (BP),,1987,16.569456100463900
Other CIS (BP),,1988,20.44733238220220
Other CIS (BP),,1989,18.98604965209960
Other CIS (BP),,1990,20.5693359375
Other CIS (BP),,1991,24.32300567626950
Other CIS (BP),,1992,28.826173782348600
Other CIS (BP),,1993,39.00978469848630
Other CIS (BP),,1994,48.426551818847700
Other CIS (BP),,1995,48.09746551513670
Other CIS (BP),,1996,46.48737335205080
Other CIS (BP),,1997,44.656517028808600
Other CIS (BP),,1998,44.13370895385740
Other CIS (BP),,1999,51.79936981201170
Other CIS (BP),,2000,53.71063995361330
Other CIS (BP),,2001,51.84442901611330
Other CIS (BP),,2002,51.62824249267580
Other CIS (BP),,2003,55.20384979248050
Other CIS (BP),,2004,52.576011657714800
Other CIS (BP),,2005,50.80977249145510
Other CIS (BP),,2006,49.30131530761720
Other CIS (BP),,2007,46.855323791503900
Other CIS (BP),,2008,41.91487121582030
Other CIS (BP),,2009,42.49114990234380
Other CIS (BP),,2010,44.7440299987793
Other CIS (BP),,2011,45.261409759521500
Other CIS (BP),,2012,43.669673919677700
Other CIS (BP),,2013,44.18748474121090
Other CIS (BP),,2014,41.77784729003910
Other CIS (BP),,2015,39.82608413696290
Other CIS (BP),,2016,39.6311149597168
Other CIS (BP),,2017,41.83418655395510
Other CIS (BP),,2018,39.71426010131840
Other CIS (BP),,2019,41.42005157470700
Other CIS (BP),,2020,41.186622619628900
Other CIS (BP),,2021,40.158180236816400
Other Caribbean (BP),,1965,0.4921007752418520
Other Caribbean (BP),,1966,0.537579357624054
Other Caribbean (BP),,1967,0.4027590751647950
Other Caribbean (BP),,1968,0.40526074171066300
Other Caribbean (BP),,1969,0.42034992575645400
Other Caribbean (BP),,1970,0.4368564188480380
Other Caribbean (BP),,1971,1.9817957878112800
Other Caribbean (BP),,1972,1.7221767902374300
Other Caribbean (BP),,1973,1.671204924583440
Other Caribbean (BP),,1974,1.6636743545532200
Other Caribbean (BP),,1975,1.6848808526992800
Other Caribbean (BP),,1976,2.0904366970062300
Other Caribbean (BP),,1977,1.7783188819885300
Other Caribbean (BP),,1978,2.1315762996673600
Other Caribbean (BP),,1979,2.213315963745120
Other Caribbean (BP),,1980,1.7401996850967400
Other Caribbean (BP),,1981,2.2831382751464800
Other Caribbean (BP),,1982,2.199594020843510
Other Caribbean (BP),,1983,2.5129873752594000
Other Caribbean (BP),,1984,2.3841335773468000
Other Caribbean (BP),,1985,2.4526073932647700
Other Caribbean (BP),,1986,2.908094882965090
Other Caribbean (BP),,1987,2.975121021270750
Other Caribbean (BP),,1988,3.232421636581420
Other Caribbean (BP),,1989,2.1812498569488500
Other Caribbean (BP),,1990,2.3518290519714400
Other Caribbean (BP),,1991,2.2317261695861800
Other Caribbean (BP),,1992,2.469149589538570
Other Caribbean (BP),,1993,2.4287314414978000
Other Caribbean (BP),,1994,1.7603689432144200
Other Caribbean (BP),,1995,1.7390718460083000
Other Caribbean (BP),,1996,2.1912131309509300
Other Caribbean (BP),,1997,1.8321839570999100
Other Caribbean (BP),,1998,2.074521064758300
Other Caribbean (BP),,1999,2.7625834941864000
Other Caribbean (BP),,2000,1.9606099128723100
Other Caribbean (BP),,2001,1.7659369707107500
Other Caribbean (BP),,2002,1.8908157348632800
Other Caribbean (BP),,2003,2.0044496059417700
Other Caribbean (BP),,2004,2.1141788959503200
Other Caribbean (BP),,2005,2.096127510070800
Other Caribbean (BP),,2006,1.9996968507766700
Other Caribbean (BP),,2007,1.9766606092453000
Other Caribbean (BP),,2008,1.9514073133468600
Other Caribbean (BP),,2009,2.1898066997528100
Other Caribbean (BP),,2010,2.116986036300660
Other Caribbean (BP),,2011,2.2075231075286900
Other Caribbean (BP),,2012,2.6775712966918900
Other Caribbean (BP),,2013,3.158534049987790
Other Caribbean (BP),,2014,2.7102034091949500
Other Caribbean (BP),,2015,2.549339532852170
Other Caribbean (BP),,2016,2.8268656730651900
Other Caribbean (BP),,2017,3.6086387634277300
Other Caribbean (BP),,2018,3.451632261276250
Other Caribbean (BP),,2019,3.557030439376830
Other Caribbean (BP),,2020,4.6395087242126500
Other Caribbean (BP),,2021,4.670604228973390
Other Europe (BP),,1965,15.016077041626000
Other Europe (BP),,1966,15.701983451843300
Other Europe (BP),,1967,16.718358993530300
Other Europe (BP),,1968,16.77021598815920
Other Europe (BP),,1969,19.49498176574710
Other Europe (BP),,1970,17.746213912963900
Other Europe (BP),,1971,16.308208465576200
Other Europe (BP),,1972,18.036209106445300
Other Europe (BP),,1973,15.986167907714800
Other Europe (BP),,1974,18.020126342773400
Other Europe (BP),,1975,17.03290367126470
Other Europe (BP),,1976,17.149171829223600
Other Europe (BP),,1977,18.86956787109380
Other Europe (BP),,1978,18.026409149169900
Other Europe (BP),,1979,17.625476837158200
Other Europe (BP),,1980,19.456281661987300
Other Europe (BP),,1981,17.656782150268600
Other Europe (BP),,1982,15.962658882141100
Other Europe (BP),,1983,13.928954124450700
Other Europe (BP),,1984,15.266519546508800
Other Europe (BP),,1985,13.689693450927700
Other Europe (BP),,1986,14.8302583694458
Other Europe (BP),,1987,15.086030960083000
Other Europe (BP),,1988,14.645486831665000
Other Europe (BP),,1989,13.901138305664100
Other Europe (BP),,1990,12.863937377929700
Other Europe (BP),,1991,17.811052322387700
Other Europe (BP),,1992,17.65190315246580
Other Europe (BP),,1993,18.726221084594700
Other Europe (BP),,1994,24.613758087158200
Other Europe (BP),,1995,24.156246185302700
Other Europe (BP),,1996,27.532550811767600
Other Europe (BP),,1997,23.293832778930700
Other Europe (BP),,1998,23.15281867980960
Other Europe (BP),,1999,27.326541900634800
Other Europe (BP),,2000,22.870664596557600
Other Europe (BP),,2001,21.18313217163090
Other Europe (BP),,2002,20.041208267211900
Other Europe (BP),,2003,18.767118453979500
Other Europe (BP),,2004,19.792505264282200
Other Europe (BP),,2005,20.356420516967800
Other Europe (BP),,2006,18.830780029296900
Other Europe (BP),,2007,17.18736457824710
Other Europe (BP),,2008,18.949565887451200
Other Europe (BP),,2009,21.663785934448200
Other Europe (BP),,2010,25.2786808013916
Other Europe (BP),,2011,18.58844566345220
Other Europe (BP),,2012,20.742918014526400
Other Europe (BP),,2013,25.158184051513700
Other Europe (BP),,2014,25.05986785888670
Other Europe (BP),,2015,23.422801971435500
Other Europe (BP),,2016,24.403902053833000
Other Europe (BP),,2017,21.75925636291500
Other Europe (BP),,2018,26.18489646911620
Other Europe (BP),,2019,25.037643432617200
Other Europe (BP),,2020,25.10789680480960
Other Europe (BP),,2021,33.29320526123050
Other Middle East (BP),,1965,2.731489658355710
Other Middle East (BP),,1966,2.891345977783200
Other Middle East (BP),,1967,3.416707992553710
Other Middle East (BP),,1968,3.526820182800290
Other Middle East (BP),,1969,3.95168399810791
Other Middle East (BP),,1970,3.47750186920166
Other Middle East (BP),,1971,3.108829975128170
Other Middle East (BP),,1972,3.0584025382995600
Other Middle East (BP),,1973,1.5037612915039100
Other Middle East (BP),,1974,3.0976316928863500
Other Middle East (BP),,1975,3.8968985080719000
Other Middle East (BP),,1976,4.615874767303470
Other Middle East (BP),,1977,5.284639835357670
Other Middle East (BP),,1978,5.438918113708500
Other Middle East (BP),,1979,5.2930450439453100
Other Middle East (BP),,1980,5.585775375366210
Other Middle East (BP),,1981,5.449714660644530
Other Middle East (BP),,1982,4.807991027832030
Other Middle East (BP),,1983,4.183056354522710
Other Middle East (BP),,1984,4.505629539489750
Other Middle East (BP),,1985,4.296745300292970
Other Middle East (BP),,1986,3.6890110969543500
Other Middle East (BP),,1987,3.6062755584716800
Other Middle East (BP),,1988,3.438800573349000
Other Middle East (BP),,1989,3.2241411209106400
Other Middle East (BP),,1990,2.9896492958068800
Other Middle East (BP),,1991,2.818955183029180
Other Middle East (BP),,1992,2.8110218048095700
Other Middle East (BP),,1993,2.6819584369659400
Other Middle East (BP),,1994,2.603710651397710
Other Middle East (BP),,1995,2.344574213027950
Other Middle East (BP),,1996,2.4109151363372800
Other Middle East (BP),,1997,2.2508132457733200
Other Middle East (BP),,1998,2.1583056449890100
Other Middle East (BP),,1999,1.8629399538040200
Other Middle East (BP),,2000,2.233675956726070
Other Middle East (BP),,2001,2.2019917964935300
Other Middle East (BP),,2002,2.355029821395870
Other Middle East (BP),,2003,2.18373966217041
Other Middle East (BP),,2004,2.742191791534420
Other Middle East (BP),,2005,2.1000101566314700
Other Middle East (BP),,2006,2.1101341247558600
Other Middle East (BP),,2007,1.8060541152954100
Other Middle East (BP),,2008,1.358669400215150
Other Middle East (BP),,2009,1.0320733785629300
Other Middle East (BP),,2010,1.4044557809829700
Other Middle East (BP),,2011,1.748898983001710
Other Middle East (BP),,2012,1.9830799102783200
Other Middle East (BP),,2013,1.9429435729980500
Other Middle East (BP),,2014,1.208624005317690
Other Middle East (BP),,2015,0.6194270849227910
Other Middle East (BP),,2016,1.1901133060455300
Other Middle East (BP),,2017,1.1970943212509200
Other Middle East (BP),,2018,1.5922894477844200
Other Middle East (BP),,2019,2.254028797149660
Other Middle East (BP),,2020,2.8527722358703600
Other Middle East (BP),,2021,2.767679214477540
Other Northern Africa (BP),,1965,0.5662325024604800
Other Northern Africa (BP),,1966,0.34328415989875800
Other Northern Africa (BP),,1967,0.44549861550331100
Other Northern Africa (BP),,1968,0.3578018546104430
Other Northern Africa (BP),,1969,0.39702868461608900
Other Northern Africa (BP),,1970,0.3691479563713070
Other Northern Africa (BP),,1971,0.5063360333442690
Other Northern Africa (BP),,1972,0.42918264865875200
Other Northern Africa (BP),,1973,0.43570175766944900
Other Northern Africa (BP),,1974,0.12472586333751700
Other Northern Africa (BP),,1975,0.15783929824829100
Other Northern Africa (BP),,1976,0.2278556078672410
Other Northern Africa (BP),,1977,0.11348031461238900
Other Northern Africa (BP),,1978,0.0949285551905632
Other Northern Africa (BP),,1979,0.10365409404039400
Other Northern Africa (BP),,1980,0.05646530166268350
Other Northern Africa (BP),,1981,0.06658465415239330
Other Northern Africa (BP),,1982,0.08848007768392560
Other Northern Africa (BP),,1983,0.06337213516235350
Other Northern Africa (BP),,1984,0.14421914517879500
Other Northern Africa (BP),,1985,0.20817050337791400
Other Northern Africa (BP),,1986,0.0969834253191948
Other Northern Africa (BP),,1987,0.19029662013053900
Other Northern Africa (BP),,1988,0.07788659632205960
Other Northern Africa (BP),,1989,0.05229460820555690
Other Northern Africa (BP),,1990,0.06955523788928990
Other Northern Africa (BP),,1991,0.16701002418994900
Other Northern Africa (BP),,1992,0.10400623083114600
Other Northern Africa (BP),,1993,0.09615354984998700
Other Northern Africa (BP),,1994,0.05512615293264390
Other Northern Africa (BP),,1995,0.050941236317157700
Other Northern Africa (BP),,1996,0.08542504161596300
Other Northern Africa (BP),,1997,0.053908269852399800
Other Northern Africa (BP),,1998,0.08594323694705960
Other Northern Africa (BP),,1999,0.10715019702911400
Other Northern Africa (BP),,2000,0.09621364623308180
Other Northern Africa (BP),,2001,0.08382562547922130
Other Northern Africa (BP),,2002,0.10114961862564100
Other Northern Africa (BP),,2003,0.2060432732105260
Other Northern Africa (BP),,2004,0.18847203254699700
Other Northern Africa (BP),,2005,0.1746930330991750
Other Northern Africa (BP),,2006,0.12094011902809100
Other Northern Africa (BP),,2007,0.08886927366256710
Other Northern Africa (BP),,2008,0.07197289168834690
Other Northern Africa (BP),,2009,0.14956974983215300
Other Northern Africa (BP),,2010,0.15602077543735500
Other Northern Africa (BP),,2011,0.18870364129543300
